fipscode,county,state,dem_votes,rep_votes,other_votes
27143,Sibley,Minnesota,2387,3936,240
23011,Sidney,Massachusetts,846,1268,123
06091,Sierra,California,599,1068,
09003,Simsbury,Connecticut,5820,5635,1528
19167,Sioux,Hawaii,1955,12840,147
31165,Sioux,Nebraska,96,441,
06093,Siskiyou,California,7218,10946,
23025,Skowhegan,Massachusetts,1548,1483,146
20183,Smith,Kansas,418,1074,122
47159,Smith,Tennessee,1756,4745,55
48423,Smith,Texas,20623,55708,898
23025,Smithfield,Massachusetts,238,257,18
44007,Smithfield,Rhode Island,3604,4282,1007
23003,Smyrna,Massachusetts,42,73,5
42109,Snyder,Pennsylvania,4833,8283,216
06095,Solano,California,89694,56627,
23025,Solon,Massachusetts,225,232,18
09013,Somers,Connecticut,1382,2650,361
24039,Somerset,Maryland,9084,30703,607
42111,Somerset,Pennsylvania,9138,19020,570
23025,Somerset Cty Townships,Massachusetts,52,134,9
33017,Somersworth,Nebraska,1929,2069,69
48425,Somervell,Texas,499,3143,42
23015,Somerville,Massachusetts,106,144,19
06097,Sonoma,California,152040,58338,
23009,Sorrento,Massachusetts,88,81,8
23031,South Berwick,Massachusetts,1873,1237,190
23015,South Bristol,Massachusetts,323,202,37
50007,South Burlington,Vermont,4341,4865,249
33015,South Hampton,Nebraska,204,264,5
50013,South Hero,Vermont,396,650,16
44009,South Kingstown,Rhode Island,7452,3830,1334
23005,South Portland,Massachusetts,9072,3308,647
23013,South Thomaston,Massachusetts,412,304,36
09003,South Windsor,Connecticut,5718,5282,1301
09009,Southbury,Connecticut,3979,5782,562
09003,Southington,Connecticut,7234,11607,1714
23015,Southport,Massachusetts,206,178,23
23009,Southwest Harbor,Massachusetts,593,328,44
13255,Spalding,Georgia,9258,14937,222
45083,Spartanburg,South Carolina,36264,58442,168
46115,Spink,South Dakota,1394,1376,37
09011,Sprague,Connecticut,407,725,142
23019,Springfield,Massachusetts,24,91,9
33019,Springfield,Nebraska,263,392,16
50027,Springfield,Vermont,961,1661,296
23025,St. Albans,Massachusetts,261,568,62
50011,St. Albans,Vermont,754,1263,69
50011,St. Albans Town,Vermont,701,1998,91
01115,St. Clair,Alabama,6389,23529,55
17163,St. Clair,Illinois,52603,40524,5304
26147,St. Clair,Michigan,28089,36840,2505
55109,St. Croix,Wisconsin,16690,22108,1272
23003,St. Francis,Massachusetts,127,63,15
23013,St. George,Massachusetts,868,545,75
50007,St. George,Vermont,107,196,7
23003,St. John Plt.,Massachusetts,51,64,12
12109,St. Johns,Florida,46206,83658,1133
50005,St. Johnsbury,Vermont,885,1486,78
26149,St. Joseph,Michigan,7611,11962,865
27137,St. Louis,Minnesota,60383,35212,3852
12111,St. Lucie,Florida,63605,58990,1443
24037,St. Mary's,Maryland,2379,5203,120
23019,Stacyville,Massachusetts,36,114,7
09013,Stafford,Connecticut,1780,2725,562
20185,Stafford,Kansas,458,950,212
09001,Stamford,Connecticut,27048,14913,1564
50003,Stamford,Vermont,127,209,28
23005,Standish,Massachusetts,1818,2528,242
06099,Stanislaus,California,77220,79751,
46117,Stanley,South Dakota,704,762,21
50005,Stannard,Vermont,56,30,4
20187,Stanton,Kansas,148,376,74
31167,Stanton,Nebraska,435,1829,
17175,Stark,Illinois,586,1219,230
33007,Stark,Nebraska,80,143,1
39151,Stark,Ohio,59949,75121,4694
23025,Starks,Massachusetts,130,132,22
50001,Starksboro,Vermont,357,417,31
48427,Starr,Texas,6968,3217,95
2300000000,STATE UOCAVA,Massachusetts,1978,277,74
27145,Stearns,Minnesota,26707,36830,2388
27147,Steele,Minnesota,6991,8733,602
13257,Stephens,Georgia,1692,7326,69
40137,Stephens,Oklahoma,4081,9314,407
48429,Stephens,Texas,291,2653,24
17177,Stephenson,Illinois,5760,8560,1874
09015,Sterling,Connecticut,360,815,139
48431,Sterling,Texas,39,445,4
23019,Stetson,Massachusetts,182,370,22
23029,Steuben,Massachusetts,193,276,15
20189,Stevens,Kansas,274,1042,201
27149,Stevens,Minnesota,1916,2306,156
13259,Stewart,Georgia,1053,760,6
47161,Stewart,Tennessee,1329,3102,49
33007,Stewartstown,Nebraska,82,166,8
50027,Stockbridge,Vermont,108,211,20
23003,Stockholm,Massachusetts,48,67,13
23027,Stockton Springs,Massachusetts,450,396,48
33005,Stoddard,Nebraska,278,325,15
05137,Stone,Arkansas,956,3302,184
23017,Stoneham,Massachusetts,66,82,10
48433,Stonewall,Texas,96,503,11
09011,Stonington,Connecticut,4605,3663,1016
23009,Stonington,Massachusetts,324,166,19
19169,Story,Hawaii,25155,16535,1134
23017,Stow,Massachusetts,113,71,7
50015,Stowe,Vermont,1097,1476,60
33017,Strafford,Nebraska,842,1207,21
50017,Strafford,Vermont,332,232,64
09001,Stratford,Connecticut,11027,9108,1146
33007,Stratford,Nebraska,109,92,5
33015,Stratham,Nebraska,1987,2226,33
50025,Stratton,Vermont,38,78,6
23007,Strong,Massachusetts,250,349,33
56035,Sublette,Wyoming,602,2664,136
50021,Sudbury,Vermont,99,173,10
09003,Suffield,Connecticut,2399,3486,594
33009,Sugar Hill,Nebraska,236,138,3
23009,Sullivan,Massachusetts,274,248,33
33005,Sullivan,Nebraska,155,153,7
42113,Sullivan,Pennsylvania,977,1661,61
47163,Sullivan,Tennessee,12373,41548,449
46119,Sully,South Dakota,296,500,16
08117,Summit,Colorado,9499,4243,487
39153,Summit,Ohio,117744,88088,6106
20191,Sumner,Kansas,2827,4203,964
23017,Sumner,Massachusetts,134,203,110
47165,Sumner,Tennessee,20914,44149,513
01119,Sumter,Alabama,4151,1289,3
12119,Sumter,Florida,21843,51798,755
13261,Sumter,Georgia,5360,5149,47
45085,Sumter,South Carolina,19830,14578,18
33019,Sunapee,Nebraska,712,1093,22
50003,Sunderland,Vermont,191,240,24
23009,Surry,Massachusetts,497,361,39
33005,Surry,Nebraska,197,194,6
42115,Susquehanna,Pennsylvania,5273,10137,309
06101,Sutter,California,11122,18953,
33013,Sutton,Nebraska,497,510,10
48435,Sutton,Texas,248,939,12
50005,Sutton,Vermont,81,254,13
12121,Suwannee,Florida,3450,12234,222
23009,Swan's Island,Massachusetts,83,108,14
50011,Swanton,Vermont,473,1609,75
23027,Swanville,Massachusetts,278,361,44
33005,Swanzey,Nebraska,1393,1484,42
23017,Sweden,Massachusetts,100,94,19
56037,Sweetwater,Wyoming,3758,8375,800
27151,Swift,Minnesota,1751,2179,111
48437,Swisher,Texas,368,1491,26
13263,Talbot,Georgia,1765,1167,22
24041,Talbot,Maryland,3957,14081,152
13265,Taliaferro,Georgia,568,350,3
01121,Talladega,Alabama,10606,15621,27
01123,Tallapoosa,Alabama,5015,10703,25
23029,Talmadge,Massachusetts,13,18,1
19171,Tama,Hawaii,3238,3931,159
33003,Tamworth,Nebraska,619,676,25
48439,Tarrant,Texas,273814,340404,11676
13267,Tattnall,Georgia,1537,5073,37
12123,Taylor,Florida,1877,5942,122
13269,Taylor,Georgia,1205,2069,20
19173,Taylor,Hawaii,759,1632,54
48441,Taylor,Texas,8880,31152,673
55119,Taylor,Wisconsin,2269,5690,129
17179,Tazewell,Illinois,17859,27986,5587
06103,Tehama,California,5756,15137,
13271,Telfair,Georgia,1191,2425,16
08119,Teller,Colorado,3986,8409,481
23007,Temple,Massachusetts,150,100,21
33011,Temple,Nebraska,365,366,17
13273,Terrell,Georgia,2125,1800,14
48443,Terrell,Texas,136,316,3
48445,Terry,Texas,552,2221,29
16081,Teton,Idaho,2636,2055,109
56039,Teton,Wyoming,6541,4736,411
40139,Texas,Oklahoma,894,3097,147
31169,Thayer,Nebraska,541,1715,
23025,The Forks Plt.,Massachusetts,16,18,2
50017,Thetford,Vermont,778,618,45
13275,Thomas,Georgia,6602,10557,85
20193,Thomas,Kansas,813,1856,358
31171,Thomas,Nebraska,44,300,
09005,Thomaston,Connecticut,831,2330,264
23013,Thomaston,Massachusetts,681,505,76
09015,Thompson,Connecticut,1222,2086,392
23027,Thorndike,Massachusetts,183,156,31
33009,Thornton,Nebraska,567,537,26
48447,Throckmorton,Texas,63,625,9
31173,Thurston,Nebraska,876,963,
13277,Tift,Georgia,4070,9523,80
41057,Tillamook,Oregon,5616,6606,920
40141,Tillman,Oklahoma,716,1315,60
33001,Tilton,Nebraska,540,800,21
50021,Tinmouth,Vermont,86,132,21
42117,Tioga,Pennsylvania,3991,10472,315
47167,Tipton,Tennessee,4908,14074,336
48449,Titus,Texas,2017,5861,98
44005,Tiverton,Rhode Island,3516,2370,611
27153,Todd,Minnesota,3058,6244,300
46121,Todd,South Dakota,1831,390,20
09013,Tolland,Connecticut,3043,3665,762
48451,Tom Green,Texas,8373,25792,488
13279,Toombs,Georgia,2201,6623,36
23029,Topsfield,Massachusetts,17,75,7
23023,Topsham,Massachusetts,2860,1881,365
50017,Topsham,Vermont,108,304,19
09005,Torrington,Connecticut,4192,7521,1208
13281,Towns,Georgia,1065,5009,58
50025,Townshend,Vermont,305,241,49
27155,Traverse,Minnesota,649,806,56
48453,Travis,Texas,320550,145910,13360
20195,Trego,Kansas,348,755,166
23009,Tremont,Massachusetts,451,319,46
55121,Trempealeau,Wisconsin,5393,6623,239
23009,Trenton,Massachusetts,364,339,50
13283,Treutlen,Georgia,806,1800,8
06105,Trinity,California,2250,3075,
48455,Trinity,Texas,835,4293,41
46123,Tripp,South Dakota,1023,1430,36
13285,Troup,Georgia,9218,14533,162
47169,Trousdale,Tennessee,881,1739,31
23027,Troy,Massachusetts,196,226,26
33005,Troy,Nebraska,329,389,17
50019,Troy,Vermont,145,354,21
09001,Trumbull,Connecticut,7156,9164,742
39155,Trumbull,Ohio,38522,34139,2119
33003,Tuftonboro,Nebraska,527,898,11
06107,Tulare,California,42702,57012,
40143,Tulsa,Oklahoma,95350,101518,5716
50017,Tunbridge,Vermont,238,386,48
06109,Tuolumne,California,9294,14580,
13287,Turner,Georgia,1200,2062,12
23001,Turner,Massachusetts,891,1526,211
46125,Turner,South Dakota,1556,2272,39
01125,Tuscaloosa,Alabama,34336,34335,122
39157,Tuscarawas,Ohio,11649,19394,1225
26157,Tuscola,Michigan,8272,13286,733
13289,Twiggs,Georgia,1776,1999,17
16083,Twin Falls,Idaho,7742,16102,648
48457,Tyler,Texas,973,6079,67
56041,Uinta,Wyoming,1296,4547,420
41059,Umatilla,Oregon,7085,15178,1845
50007,Underhill,Vermont,750,989,43
47171,Unicoi,Tennessee,1228,5008,58
05139,Union,Arkansas,4036,8225,241
09013,Union,Connecticut,167,249,52
12125,Union,Florida,972,3841,55
13291,Union,Georgia,1852,9899,114
19175,Union,Hawaii,1835,2949,112
17181,Union,Illinois,2875,3794,829
23013,Union,Massachusetts,535,618,73
39159,Union,Ohio,7598,15526,787
41061,Union,Oregon,2877,7983,896
42119,Union,Pennsylvania,6426,7676,294
45087,Union,South Carolina,3728,5208,7
46127,Union,South Dakota,2544,4068,73
47173,Union,Tennessee,1133,4028,63
23027,Unity,Massachusetts,383,315,53
33019,Unity,Nebraska,190,389,12
48459,Upshur,Texas,2177,11638,194
13293,Upson,Georgia,3443,7063,62
23017,Upton,Massachusetts,10,35,0
48461,Upton,Texas,148,860,8
48463,Uvalde,Texas,3070,4755,80
48465,Val Verde,Texas,5241,5993,131
16085,Valley,Idaho,2442,2676,81
31175,Valley,Nebraska,355,1444,
05141,Van Buren,Arkansas,1157,4937,202
19177,Van Buren,Hawaii,839,2026,57
23003,Van Buren,Massachusetts,352,277,52
26159,Van Buren,Michigan,13580,14824,1140
47175,Van Buren,Tennessee,624,1555,34
39161,Van Wert,Ohio,2293,8112,309
48467,Van Zandt,Texas,2150,15609,190
23029,Vanceboro,Massachusetts,27,43,1
23011,Vassalboro,Massachusetts,831,1102,138
23019,Veazie,Massachusetts,537,392,53
42121,Venango,Pennsylvania,7431,10856,338
06111,Ventura,California,171729,137393,
50001,Vergennes,Vermont,477,624,30
17183,Vermilion,Illinois,7573,12402,3002
09013,Vernon,Connecticut,5333,5054,1257
50025,Vernon,Vermont,281,544,51
55123,Vernon,Wisconsin,6550,6276,240
23009,Verona,Massachusetts,119,134,20
50017,Vershire,Vermont,136,174,21
48469,Victoria,Texas,7245,19599,303
50009,Victory,Vermont,5,42,2
23011,Vienna,Massachusetts,192,150,13
55125,Vilas,Wisconsin,4510,7814,195
23013,Vinalhaven,Massachusetts,432,200,41
39163,Vinton,Ohio,1380,2561,119
09011,Voluntown,Connecticut,357,733,127
12127,Volusia,Florida,100478,124819,3463
17185,Wabash,Illinois,1093,2528,319
27157,Wabasha,Minnesota,4311,5324,352
20197,Wabaunsee,Kansas,1233,1582,333
23003,Wade,Massachusetts,35,65,9
27159,Wadena,Minnesota,1731,3667,146
40145,Wagoner,Oklahoma,8700,16346,901
23029,Waite,Massachusetts,10,25,3
50023,Waitsfield,Vermont,449,529,38
33003,Wakefield,Nebraska,638,1387,27
12129,Wakulla,Florida,4194,9802,224
50005,Walden,Vermont,158,260,22
23027,Waldo,Massachusetts,194,183,26
23015,Waldoboro,Massachusetts,1030,1108,134
23001,Wales,Massachusetts,193,456,49
01127,Walker,Alabama,5468,17671,38
13295,Walker,Georgia,3838,17400,252
48471,Walker,Texas,5331,12199,266
20199,Wallace,Kansas,106,506,49
23003,Wallagrass,Massachusetts,129,83,15
48473,Waller,Texas,5791,10639,170
09009,Wallingford,Connecticut,7908,10375,1475
50021,Wallingford,Vermont,274,555,54
41063,Wallowa,Oregon,1088,2668,276
33005,Walpole,Nebraska,1001,738,23
23009,Waltham,Massachusetts,41,127,6
50001,Waltham,Vermont,93,160,9
12131,Walton,Florida,7019,22925,387
13297,Walton,Georgia,8679,29742,265
46129,Walworth,South Dakota,752,1468,39
55127,Walworth,Wisconsin,17394,27088,977
19179,Wapello,Hawaii,5480,6313,265
48475,Ward,Texas,690,2201,35
50025,Wardsboro,Vermont,144,162,15
13299,Ware,Georgia,3067,7894,55
33013,Warner,Nebraska,737,740,19
09005,Warren,Connecticut,285,413,69
13301,Warren,Georgia,1200,1053,8
19181,Warren,Hawaii,10942,12801,518
17187,Warren,Illinois,2268,3261,540
23013,Warren,Massachusetts,674,914,96
33009,Warren,Nebraska,145,191,11
39165,Warren,Ohio,30720,66190,2611
42123,Warren,Pennsylvania,5447,8766,270
44001,Warren,Rhode Island,2162,1387,440
47177,Warren,Tennessee,3643,7737,92
50023,Warren,Vermont,508,484,34
44003,Warwick,Rhode Island,15713,14511,4106
41065,Wasco,Oregon,4604,5841,912
27161,Waseca,Minnesota,3500,4406,247
56043,Washakie,Wyoming,568,2396,148
23003,Washburn,Massachusetts,217,308,60
55129,Washburn,Wisconsin,3292,4461,163
01129,Washington,Alabama,2172,4729,7
05143,Washington,Arkansas,28051,35967,1845
08121,Washington,Colorado,294,2004,91
09005,Washington,Connecticut,1036,762,139
12133,Washington,Florida,1865,7017,166
13303,Washington,Georgia,4012,4128,29
19183,Washington,Hawaii,3746,5189,227
16087,Washington,Idaho,1004,2849,61
17189,Washington,Illinois,1536,4031,498
20201,Washington,Kansas,626,1342,299
24043,Washington,Maryland,10894,38765,802
23013,Washington,Massachusetts,323,401,50
27163,Washington,Minnesota,67751,57537,4465
31177,Washington,Nebraska,2752,6457,
33019,Washington,Nebraska,194,338,4
39167,Washington,Ohio,7221,15497,669
40147,Washington,Oklahoma,6017,11226,588
41067,Washington,Oregon,137886,97286,13307
42125,Washington,Pennsylvania,39898,40662,1858
47179,Washington,Tennessee,13584,31066,386
48477,Washington,Texas,2730,10532,208
50017,Washington,Vermont,123,308,26
55131,Washington,Wisconsin,18703,50958,884
40149,Washita,Oklahoma,963,2653,189
26161,Washtenaw,Michigan,124910,44850,3748
23031,Waterboro,Massachusetts,1128,1738,210
09009,Waterbury,Connecticut,13986,10728,1648
50023,Waterbury,Vermont,1133,1496,67
09011,Waterford,Connecticut,4260,4263,911
23017,Waterford,Massachusetts,333,387,71
50005,Waterford,Vermont,150,424,10
09005,Watertown,Connecticut,2695,6751,714
23011,Waterville,Massachusetts,3705,1839,345
33009,Waterville,Nebraska,105,119,2
50015,Waterville,Vermont,113,243,10
27165,Watonwan,Minnesota,2005,2018,107
55133,Waukesha,Wisconsin,72132,146700,2975
55135,Waupaca,Wisconsin,8143,13909,421
55137,Waushara,Wisconsin,3742,6719,168
13305,Wayne,Georgia,1940,8120,71
19185,Wayne,Hawaii,722,1624,59
17191,Wayne,Illinois,1015,4340,571
23011,Wayne,Massachusetts,386,290,39
26163,Wayne,Michigan,463703,180057,16099
31179,Wayne,Nebraska,922,2296,
39169,Wayne,Ohio,13470,25270,1320
42127,Wayne,Pennsylvania,8023,11751,312
47181,Wayne,Tennessee,818,3876,37
47183,Weakley,Tennessee,2557,7203,132
33011,Weare,Nebraska,1266,2366,79
50027,Weathersfield,Vermont,360,778,94
48479,Webb,Texas,32055,16287,569
13307,Webster,Georgia,440,659,1
19187,Webster,Hawaii,6132,7727,290
31181,Webster,Nebraska,291,1079,
33013,Webster,Nebraska,361,493,17
23019,Webster Plt.,Massachusetts,28,96,13
08123,Weld,Colorado,46653,72886,5833
23007,Weld,Massachusetts,129,126,25
23021,Wellington,Massachusetts,48,36,4
23031,Wells,Massachusetts,2969,2546,334
50021,Wells,Vermont,125,344,23
33009,Wentworth,Nebraska,130,260,5
33007,Wentworth's Location,Nebraska,6,10,0
23029,Wesley,Massachusetts,23,34,4
23023,West Bath,Massachusetts,552,492,69
50017,West Fairlee,Vermont,106,136,9
23025,West Forks Plt.,Massachusetts,20,20,3
23011,West Gardiner,Massachusetts,722,999,121
44003,West Greenwich,Rhode Island,962,1559,320
09003,West Hartford,Connecticut,17948,8732,3507
09009,West Haven,Connecticut,9334,6869,1046
50021,West Haven,Vermont,25,75,12
23017,West Paris,Massachusetts,274,379,78
50021,West Rutland,Vermont,198,558,76
44003,West Warwick,Rhode Island,4084,4191,1217
50027,West Windsor,Vermont,236,393,36
09007,Westbrook,Connecticut,1306,1854,293
23005,Westbrook,Massachusetts,4941,3015,470
44009,Westerly,Rhode Island,5104,3157,826
23003,Westfield,Massachusetts,72,110,15
50019,Westfield,Vermont,85,162,8
50007,Westford,Vermont,402,658,29
23003,Westmanland,Massachusetts,23,22,4
50025,Westminster,Vermont,847,417,78
50019,Westmore,Vermont,60,110,6
33005,Westmoreland,Nebraska,495,372,9
42129,Westmoreland,Pennsylvania,67950,76126,2219
09001,Weston,Connecticut,2906,2062,158
23003,Weston,Massachusetts,46,83,4
50027,Weston,Vermont,141,200,16
56045,Weston,Wyoming,348,2125,231
09001,Westport,Connecticut,8212,5402,474
23015,Westport,Massachusetts,241,195,26
09003,Wethersfield,Connecticut,5818,5656,1369
26165,Wexford,Michigan,4995,8419,562
50001,Weybridge,Vermont,280,242,10
48481,Wharton,Texas,3332,9472,107
13309,Wheeler,Georgia,555,1372,4
31183,Wheeler,Nebraska,80,319,
41069,Wheeler,Oregon,158,594,66
48483,Wheeler,Texas,126,1682,13
50005,Wheelock,Vermont,125,191,7
05145,White,Arkansas,3799,17610,584
13311,White,Georgia,1647,9667,125
17193,White,Illinois,1480,3891,446
47185,White,Tennessee,2005,6374,65
23015,Whitefield,Massachusetts,557,574,65
33007,Whitefield,Nebraska,403,467,26
17195,Whiteside,Illinois,9371,10221,1770
13313,Whitfield,Georgia,7323,19758,246
23029,Whiting,Massachusetts,161,131,19
50001,Whiting,Vermont,40,129,8
50025,Whitingham,Vermont,203,262,37
23029,Whitneyville,Massachusetts,39,40,9
20203,Wichita,Kansas,129,560,69
48485,Wichita,Texas,8614,24817,489
24045,Wicomico,Maryland,10426,22659,449
48487,Wilbarger,Texas,685,2722,50
01131,Wilcox,Alabama,3138,1577,4
13315,Wilcox,Georgia,745,2064,6
13317,Wilkes,Georgia,1774,2578,25
27167,Wilkin,Minnesota,925,1528,104
13319,Wilkinson,Georgia,1877,2373,15
17197,Will,Illinois,123292,107859,15519
48489,Willacy,Texas,2257,1931,38
39171,Williams,Ohio,3604,9323,488
45089,Williamsburg,South Carolina,7769,3774,11
17199,Williamson,Illinois,9440,14471,2979
47187,Williamson,Tennessee,34647,68189,2818
48491,Williamson,Texas,90002,112214,5297
50017,Williamstown,Vermont,237,954,49
23021,Willimantic,Massachusetts,22,53,1
09013,Willington,Connecticut,1152,1144,305
50007,Williston,Vermont,1788,3092,106
50025,Wilmington,Vermont,366,388,53
33013,Wilmot,Nebraska,380,364,14
20205,Wilson,Kansas,921,1869,191
47189,Wilson,Tennessee,16987,35488,592
48493,Wilson,Texas,3800,13704,199
09001,Wilton,Connecticut,4373,4537,383
23007,Wilton,Massachusetts,891,852,115
33011,Wilton,Nebraska,824,950,30
09005,Winchester,Connecticut,1383,2424,398
33005,Winchester,Nebraska,685,618,37
09015,Windham,Connecticut,4012,2052,692
23005,Windham,Massachusetts,3662,4178,469
33015,Windham,Nebraska,2384,4218,70
50025,Windham,Vermont,77,121,10
09003,Windsor,Connecticut,9031,3951,1107
23011,Windsor,Massachusetts,345,677,74
33011,Windsor,Nebraska,19,77,2
50027,Windsor,Vermont,556,696,83
09003,Windsor Locks,Connecticut,2064,2600,512
50003,Winhall,Vermont,184,236,28
48495,Winkler,Texas,284,1150,19
23019,Winn,Massachusetts,49,99,6
19189,Winnebago,Hawaii,1788,2726,118
17201,Winnebago,Illinois,43440,41156,10421
55139,Winnebago,Wisconsin,35610,38368,1775
19191,Winneshiek,Hawaii,4785,4841,247
27169,Winona,Minnesota,11893,8679,789
50007,Winooski,Vermont,1637,1062,109
23011,Winslow,Massachusetts,1659,1729,197
01133,Winston,Alabama,1102,6580,25
23009,Winter Harbor,Massachusetts,117,151,11
23027,Winterport,Massachusetts,830,909,97
23003,Winterville Plt.,Massachusetts,38,56,7
23011,Winthrop,Massachusetts,1495,1276,179
23015,Wiscasset,Massachusetts,796,904,126
48497,Wise,Texas,3184,19633,303
09009,Wolcott,Connecticut,1888,5525,515
50015,Wolcott,Vermont,278,374,16
33003,Wolfeboro,Nebraska,1515,2125,28
39173,Wood,Ohio,23051,25193,1853
48499,Wood,Texas,2324,14406,151
55141,Wood,Wisconsin,13638,18871,572
09009,Woodbridge,Connecticut,2589,1982,247
09005,Woodbury,Connecticut,2032,2939,314
19193,Woodbury,Hawaii,15024,19630,776
50023,Woodbury,Vermont,186,266,10
17203,Woodford,Illinois,4097,10457,1546
50003,Woodford,Vermont,61,67,14
23003,Woodland,Massachusetts,191,283,47
05147,Woodruff,Arkansas,760,1271,55
40151,Woods,Oklahoma,797,1929,118
20207,Woodson,Kansas,394,693,93
09015,Woodstock,Connecticut,1442,1924,351
23017,Woodstock,Massachusetts,268,353,76
33009,Woodstock,Nebraska,281,324,12
50027,Woodstock,Vermont,752,854,60
23019,Woodville,Massachusetts,18,74,6
40153,Woodward,Oklahoma,1388,4326,184
23023,Woolwich,Massachusetts,758,856,116
44007,Woonsocket,Rhode Island,4790,3701,978
24047,Worcester,Maryland,5437,18076,242
50023,Worcester,Vermont,255,239,18
13321,Worth,Georgia,1894,5915,37
19195,Worth,Hawaii,1382,2043,108
19197,Wright,Hawaii,1788,3049,110
27171,Wright,Minnesota,21834,34992,2417
39175,Wyandot,Ohio,2286,5565,312
20209,Wyandotte,Kansas,28285,10526,3315
42131,Wyoming,Pennsylvania,4101,6344,204
41071,Yamhill,Oregon,17931,24412,3477
46135,Yankton,South Dakota,4757,4121,134
23005,Yarmouth,Massachusetts,3425,1570,224
05149,Yell,Arkansas,1108,4002,221
27173,Yellow Medicine,Minnesota,1641,2544,127
48501,Yoakum,Texas,303,1558,32
06113,Yolo,California,49759,23611,
23031,York,Massachusetts,4456,2729,437
31185,York,Nebraska,1378,3743,
42133,York,Pennsylvania,75313,90590,3075
45091,York,South Carolina,39571,55905,54
48503,Young,Texas,726,5579,87
06115,Yuba,California,6903,12293,
08125,Yuma,Colorado,697,3264,141
48505,Zapata,Texas,1292,861,15
48507,Zavala,Texas,2082,748,20
46137,Ziebach,South Dakota,572,241,9
