fipscode,county,state,dem_votes,rep_votes,other_votes
55047,Green Lake,Wisconsin,2262,4488,232
55049,Iowa,Wisconsin,4750,3867,129
55051,Iron,Wisconsin,1139,1336,28
55053,Jackson,Wisconsin,3219,3428,129
55055,Jefferson,Wisconsin,11909,19155,466
55057,Juneau,Wisconsin,3358,4502,128
55059,Kenosha,Wisconsin,23312,25136,562
55061,Kewaunee,Wisconsin,3345,4577,152
55063,La Crosse,Wisconsin,20639,20754,684
55065,Lafayette,Wisconsin,2566,2926,102
55067,Langlade,Wisconsin,2754,4481,90
55069,Lincoln,Wisconsin,4872,6201,258
55071,Manitowoc,Wisconsin,11784,18234,357
55073,Marathon,Wisconsin,20028,28516,970
55075,Marinette,Wisconsin,6127,8222,207
55077,Marquette,Wisconsin,2384,3483,133
55078,Menominee,Wisconsin,586,166,0
55079,Milwaukee,Wisconsin,209932,128612,2473
55081,Monroe,Wisconsin,5199,7570,320
55083,Oconto,Wisconsin,5380,8131,189
55085,Oneida,Wisconsin,6762,8773,331
55087,Outagamie,Wisconsin,29223,35143,893
55089,Ozaukee,Wisconsin,13233,29879,269
55091,Pepin,Wisconsin,1093,1279,35
55093,Pierce,Wisconsin,5925,7067,316
55095,Polk,Wisconsin,5752,8842,298
55097,Portage,Wisconsin,14463,12794,420
55099,Price,Wisconsin,2858,3284,148
55101,Racine,Wisconsin,31333,40813,645
55103,Richland,Wisconsin,2866,3293,87
55105,Rock,Wisconsin,27424,23813,976
55107,Rusk,Wisconsin,2170,3045,187
55111,Sauk,Wisconsin,10741,11044,381
55113,Sawyer,Wisconsin,2650,3766,81
55115,Shawano,Wisconsin,5487,8663,223
55117,Sheboygan,Wisconsin,16720,29657,497
55109,St. Croix,Wisconsin,10329,17298,510
55119,Taylor,Wisconsin,2370,4212,193
55121,Trempealeau,Wisconsin,4928,4898,195
55123,Vernon,Wisconsin,5278,5441,211
55125,Vilas,Wisconsin,3773,6595,171
55127,Walworth,Wisconsin,11870,22733,516
55129,Washburn,Wisconsin,2974,3533,105
55131,Washington,Wisconsin,14276,44222,475
55133,Waukesha,Wisconsin,52684,134608,986
55135,Waupaca,Wisconsin,7072,10596,256
55137,Waushara,Wisconsin,3284,5178,152
55139,Winnebago,Wisconsin,27141,33044,1056
55141,Wood,Wisconsin,12023,15626,625
56001,Albany,Wyoming,4352,6374,729
56003,Big Horn,Wyoming,613,3217,518
56005,Campbell,Wyoming,1179,6934,3161
56007,Carbon,Wyoming,1308,3585,303
56009,Converse,Wyoming,761,3202,979
56011,Crook,Wyoming,388,2048,701
56013,Fremont,Wyoming,3323,8439,1876
56015,Goshen,Wyoming,893,3493,485
56017,Hot Springs,Wyoming,401,1596,223
56019,Johnson,Wyoming,578,2804,415
56021,Laramie,Wyoming,7507,19323,3054
56023,Lincoln,Wyoming,1023,4710,849
56025,Natrona,Wyoming,5761,15077,2299
56027,Niobrara,Wyoming,124,753,275
56029,Park,Wyoming,1813,8312,1353
56031,Platte,Wyoming,905,2303,619
56033,Sheridan,Wyoming,2336,7632,716
56035,Sublette,Wyoming,554,2465,432
56037,Sweetwater,Wyoming,3532,8218,800
56039,Teton,Wyoming,3856,4407,285
56041,Uinta,Wyoming,1075,4462,516
56043,Washakie,Wyoming,597,2574,244
56045,Weston,Wyoming,361,1852,611
